away_hitters,away_AB,away_R,away_H,away_RBI,away_HR,away_BB,away_K,away_AVG,away_OBP,away_SLG,home_hitters,home_AB,home_R,home_H,home_RBI,home_HR,home_BB,home_K,home_AVG,home_OBP,home_SLG
C. VazquezC,4,1,1,0,0,0,1,.228,.256,.362,team,35,2,8,2,0,0,9,,,
A. MartinCF,3,1,1,0,0,0,0,.241,.309,.333,,,,,,,,,,,
team,33,5,8,4,1,1,7,,,,,,,,,,,,,,
T. FitzgeraldSS,3,0,0,0,0,1,1,.312,.368,.618,L. ButlerRF,3,0,1,1,0,0,1,.241,.304,.456
L. Wade Jr.1B,4,0,0,0,0,0,1,.275,.399,.378,B. RookerDH,3,0,0,0,0,1,1,.290,.366,.578
H. RamosLF,4,0,0,0,0,0,2,.279,.336,.484,J. BledayCF,3,0,0,0,0,1,1,.247,.329,.446
M. ConfortoDH,4,0,0,0,0,0,2,.234,.315,.429,M. AndujarLF,4,1,1,0,0,0,1,.286,.324,.388
M. Chapman3B,3,0,0,0,0,1,2,.245,.335,.441,S. LangeliersC,3,0,0,0,0,1,1,.228,.295,.464
M. YastrzemskiRF,1,0,0,0,0,1,0,.243,.311,.424,S. Brown1B,3,0,3,1,0,0,0,.224,.280,.376
aM. CanhaPH-RF,2,0,2,0,0,0,0,.344,.405,.375,aT. NevinPH-1B,1,0,0,0,0,0,1,.209,.307,.348
P. BaileyC,3,0,0,0,0,1,1,.236,.302,.348,Z. Gelof2B,4,1,1,0,0,0,1,.198,.266,.366
B. Wisely2B,2,0,0,0,0,0,0,.249,.285,.363,D. Hernaiz3B,2,0,0,0,0,1,0,.189,.255,.221
bC. SchmittPH-2B,2,0,0,0,0,0,1,.203,.220,.430,M. SchuemannSS,2,0,0,0,0,1,0,.236,.333,.329
G. McCrayCF,3,0,2,0,0,0,0,.400,.455,.800,team,28,2,6,2,0,5,7,,,
team,31,0,4,0,0,4,10,,,,,,,,,,,,,,
N. LopezSS,4,0,0,0,0,0,2,.242,.309,.292,J. Altuve2B,4,2,2,2,0,1,0,.299,.350,.435
L. Robert Jr.CF,4,0,1,0,0,0,3,.212,.271,.421,Y. AlvarezLF,4,0,2,1,0,0,0,.306,.395,.552
A. BenintendiLF,2,1,0,0,0,2,0,.216,.269,.367,C. McCormickPR-RF,1,0,0,0,0,0,1,.195,.261,.288
A. Vaughn1B,4,0,2,0,0,0,0,.244,.299,.404,Y. DiazC,5,0,2,1,0,0,1,.296,.322,.442
G. SheetsDH,4,0,2,1,0,0,0,.234,.311,.376,J. PenaSS,4,0,0,0,0,0,2,.277,.321,.403
L. Sosa3B,3,0,0,0,0,0,1,.214,.251,.305,J. Singleton1B,4,0,0,0,0,0,2,.234,.317,.362
D. FletcherRF,3,0,0,0,0,0,0,.215,.282,.262,V. CaratiniDH,4,1,2,0,0,0,0,.275,.329,.451
C. RobinsonC,2,0,0,0,0,1,1,.136,.174,.136,J. MeyersCF,3,1,2,0,0,1,0,.232,.296,.395
B. Baldwin2B,3,0,0,0,0,0,1,.205,.239,.341,S. Whitcomb3B,3,1,2,0,0,1,0,.667,.750,1.000
team,29,1,5,1,0,3,8,,,,M. DubonRF-LF,3,1,1,1,0,0,1,.254,.284,.366
,,,,,,,,,,,team,35,6,13,5,0,3,7,,,
S. KwanLF,4,0,0,0,0,0,1,.317,.375,.469,B. Turang2B,3,1,0,0,0,1,1,.255,.317,.358
W. BrennanDH,4,0,0,0,0,0,1,.250,.301,.391,J. ChourioLF,3,0,0,0,0,0,0,.272,.317,.441
J. Ramirez3B,3,0,0,0,0,1,0,.279,.334,.543,G. SanchezC,3,0,1,1,0,0,1,.242,.325,.416
J. Naylor1B,4,1,1,1,1,0,1,.247,.326,.482,W. ContrerasDH,3,1,1,1,1,0,2,.284,.357,.468
L. ThomasRF-CF,2,0,1,0,0,1,0,.120,.228,.160,W. AdamesSS,3,0,1,0,0,0,1,.252,.333,.453
A. Gimenez2B,3,0,0,0,0,0,1,.256,.304,.336,J. Bauers1B,3,0,0,0,0,0,3,.204,.307,.387
T. FreemanCF-SS,3,0,1,0,0,0,1,.213,.306,.331,S. FrelickRF,3,0,0,0,0,0,1,.257,.330,.328
B. NaylorC,2,0,1,0,0,0,0,.201,.263,.354,G. MitchellCF,3,0,1,0,0,0,0,.240,.345,.370
aJ. NoelPH-RF,1,0,0,0,0,0,1,.242,.293,.571,J. Ortiz3B,3,0,0,0,0,0,1,.247,.345,.402
B. RocchioSS,2,0,0,0,0,0,0,.203,.292,.305,team,27,2,4,2,1,1,10,,,
bD. FryPH,1,0,0,0,0,0,1,.267,.366,.448,,,,,,,,,,,
A. HedgesC,0,0,0,0,0,0,0,.158,.209,.218,,,,,,,,,,,
team,29,1,4,1,1,2,7,,,,,,,,,,,,,,
S. OhtaniDH,3,2,1,1,1,1,1,.291,.379,.611,M. WinnSS,4,2,2,1,1,0,0,.277,.327,.423
M. BettsRF,4,0,0,0,0,0,1,.306,.400,.498,A. BurlesonDH,4,2,3,2,1,0,0,.278,.311,.465
F. Freeman1B,3,0,1,1,0,0,1,.292,.391,.488,W. ContrerasC,3,0,2,1,0,1,0,.263,.377,.480
N. AhmedSS,0,0,0,0,0,0,0,.250,.267,.318,B. DonovanLF,4,0,1,0,0,0,0,.269,.336,.394
aJ. HeywardPH,1,0,0,0,0,0,0,.203,.286,.372,N. Arenado3B,4,1,1,1,1,0,0,.268,.323,.395
W. SmithC,4,0,0,0,0,0,0,.248,.326,.435,L. NootbaarRF,3,0,1,0,0,1,0,.227,.320,.369
G. Lux2B,4,0,0,0,0,0,2,.248,.307,.376,P. Goldschmidt1B,4,0,0,0,0,0,1,.229,.290,.392
M. RojasSS-3B,2,0,1,0,0,1,0,.278,.322,.404,N. Gorman2B,4,0,1,0,0,0,0,.205,.274,.404
A. PagesLF,3,0,0,0,0,0,0,.246,.305,.388,V. Scott IICF,4,0,0,0,0,0,0,.115,.147,.198
K. KiermaierCF,3,0,1,0,0,0,0,.259,.310,.407,team,34,5,11,5,3,2,1,,,
E. Hernández3B-1B,3,0,0,0,0,0,1,.213,.274,.332,,,,,,,,,,,
team,30,2,4,2,1,2,6,,,,,,,,,,,,,,
J. ProfarLF,5,1,1,1,0,0,0,.293,.391,.476,C. BlackmonDH,4,0,1,0,0,0,1,.256,.327,.400
D. Solano3B,5,0,1,0,0,0,3,.309,.357,.426,E. TovarSS,3,1,1,0,0,1,2,.273,.298,.458
X. Bogaerts2B,4,1,2,1,0,1,1,.270,.312,.375,B. DoyleCF,3,1,1,0,0,1,0,.267,.325,.464
M. MachadoDH,4,1,4,0,0,1,0,.271,.322,.444,R. McMahon3B,3,0,0,0,0,1,1,.247,.337,.412
J. Cronenworth1B,5,1,1,2,0,0,0,.247,.319,.408,B. Rodgers2B,4,0,1,0,0,0,0,.279,.325,.421
H. KimSS,5,0,2,0,0,0,0,.231,.329,.368,M. Toglia1B,3,1,1,2,1,1,1,.221,.299,.498
D. PeraltaRF,4,2,0,0,0,1,0,.269,.333,.436,J. CaveRF,4,0,0,0,0,0,0,.251,.294,.394
L. CampusanoC,3,2,2,2,1,1,0,.239,.281,.386,J. BeckLF,3,0,0,0,0,1,3,.215,.237,.323
B. JohnsonCF,4,0,2,2,0,0,0,.222,.300,.259,D. RomoC,4,0,0,0,0,0,1,.000,.000,.000
team,39,8,15,8,1,4,4,,,,team,31,3,5,2,1,5,9,,,
M. Harris IICF,5,2,3,1,0,0,1,.254,.296,.369,T. WardLF,5,0,2,0,0,0,3,.239,.314,.399
A. Riley3B,5,1,1,0,0,0,2,.256,.321,.461,Z. NetoSS,4,0,1,0,0,1,1,.263,.328,.459
M. OzunaDH,3,3,3,3,1,1,0,.307,.379,.590,N. Schanuel1B,5,2,3,0,0,0,0,.249,.343,.372
aL. WilliamsPH-DH,1,0,0,0,0,0,0,.071,.188,.071,K. PillarCF,4,1,2,2,0,0,2,.279,.318,.441
M. Olson1B,4,0,0,0,0,1,1,.229,.312,.424,L. O'HoppeC,3,0,0,0,0,1,3,.254,.314,.430
T. d'ArnaudC,3,2,1,2,0,0,0,.253,.312,.481,B. Drury3B,4,0,1,0,0,0,1,.162,.247,.203
S. MurphyC,1,0,0,0,0,0,1,.226,.313,.396,J. AdellRF,4,0,1,0,0,0,2,.202,.276,.395
R. LaureanoRF,4,1,2,2,1,1,1,.284,.315,.523,M. StefanicDH,4,0,1,0,0,0,1,.268,.333,.310
J. KelenicLF,4,0,0,1,0,1,1,.235,.290,.401,J. Lopez2B,4,0,0,0,0,0,2,.000,.000,.000
O. ArciaSS,4,0,1,0,0,0,0,.227,.273,.352,team,37,3,11,2,0,2,15,,,
W. Merrifield2B,4,2,1,1,1,0,0,.235,.371,.353,,,,,,,,,,,
team,38,11,12,10,3,4,7,,,,,,,,,,,,,,
X. EdwardsSS,2,0,1,0,0,2,0,.350,.435,.427,F. LindorSS,5,0,1,1,0,0,1,.264,.337,.469
J. BurgerDH,4,0,0,0,0,0,3,.251,.303,.477,M. Vientos3B,5,0,1,0,0,0,3,.277,.338,.551
J. Bride1B,3,1,1,0,0,1,0,.265,.368,.449,B. NimmoLF,3,1,1,1,1,1,1,.229,.343,.414
J. SánchezRF,3,0,0,0,0,1,1,.237,.291,.411,F. AlvarezC,0,0,0,0,0,0,0,.252,.315,.397
D. HillCF-LF,4,1,2,1,0,0,1,.256,.267,.395,P. Alonso1B,3,0,1,0,0,1,0,.243,.328,.471
E. Rivera3B,4,0,2,0,0,0,0,.214,.294,.269,S. MarteRF,3,0,1,0,0,0,1,.278,.328,.415
K. StowersLF,4,0,0,0,0,0,0,.096,.175,.096,H. BaderCF,1,0,0,0,0,0,1,.261,.306,.390
C. PacheCF,0,0,0,0,0,0,0,.118,.211,.118,J. WinkerDH,3,1,1,0,0,0,1,.292,.320,.333
O. Lopez2B,4,1,2,0,0,0,1,.236,.270,.316,bJ.D. MartinezPH-DH,1,0,0,0,0,0,0,.256,.344,.432
N. FortesC,3,0,0,1,0,0,1,.217,.242,.290,J. Iglesias2B,2,0,2,0,0,2,0,.342,.393,.490
team,31,3,8,2,0,4,7,,,,T. TaylorCF-RF,4,0,1,0,0,0,2,.240,.287,.396
,,,,,,,,,,,L. TorrensC,2,0,0,0,0,0,1,.270,.320,.438
,,,,,,,,,,,aJ. McNeilPH-LF,1,0,0,0,0,0,1,.238,.299,.393
,,,,,,,,,,,team,33,2,9,2,1,4,12,,,
J. DuranCF,5,0,0,0,0,0,1,.287,.344,.501,C. CowserLF,3,0,0,0,0,0,2,.245,.324,.444
W. AbreuRF,3,0,0,0,0,0,1,.266,.333,.502,R. O'HearnRF,3,1,0,0,0,0,0,.277,.354,.446
aR. RefsnyderPH-RF,2,1,1,1,1,0,0,.293,.375,.472,aA. SlaterPH-RF,0,0,0,0,0,0,0,.400,.500,.533
T. Casas1B,4,1,2,0,0,1,1,.258,.355,.484,G. HendersonSS,4,1,1,2,1,0,2,.288,.374,.562
R. Devers3B,5,0,2,0,0,0,2,.296,.375,.587,E. JimenezDH,3,0,0,0,0,0,0,.389,.405,.472
T. O'NeillLF,4,0,0,0,0,0,4,.267,.355,.534,A. RutschmanC,3,1,1,1,1,0,0,.266,.331,.428
M. YoshidaDH,3,0,2,0,0,1,0,.297,.374,.439,R. Mountcastle1B,3,0,0,0,0,0,0,.268,.307,.428
C. WongC,3,0,0,0,0,0,1,.291,.346,.433,J. Holliday2B,3,0,0,0,0,0,1,.196,.243,.381
cM. GasperPH-2B,1,0,0,0,0,0,1,.000,.667,.000,C. MullinsCF,3,0,1,0,0,0,0,.224,.283,.397
C. RafaelaSS,4,0,2,1,0,0,0,.263,.294,.406,R. Urias3B,2,1,0,0,0,1,0,.243,.313,.386
D. Hamilton2B,2,0,2,0,0,0,0,.258,.312,.406,team,27,4,3,3,2,1,5,,,
bR. GonzalezPH-2B,2,0,0,0,0,0,0,.272,.324,.456,,,,,,,,,,,
D. JansenC,0,0,0,0,0,0,0,.281,.361,.469,,,,,,,,,,,
team,38,2,11,2,1,2,11,,,,,,,,,,,,,,
V. RoblesCF,4,1,2,2,0,1,1,.281,.345,.415,I. Kiner-Falefa2B,3,0,0,0,0,0,0,.281,.317,.456
J. RodriguezDH,5,1,1,0,0,0,1,.264,.314,.372,aA. WilliamsPH-2B,1,1,1,0,0,0,0,.222,.258,.317
C. RaleighC,5,1,1,2,1,0,1,.211,.304,.440,B. ReynoldsDH,4,0,0,0,0,0,1,.281,.348,.461
L. RaleyLF,3,1,2,1,0,0,1,.236,.307,.434,O. CruzSS,4,1,2,0,0,0,1,.261,.317,.466
J. Polanco2B,4,0,1,0,0,0,2,.219,.304,.365,J. BartC,4,1,1,2,1,0,0,.277,.351,.532
D. MoorePR-2B,1,1,0,0,0,0,0,.199,.307,.375,R. Tellez1B,4,0,0,0,0,0,0,.247,.297,.393
J. Turner1B,4,0,1,0,0,0,0,.188,.304,.271,B. De La CruzLF,3,0,0,0,0,0,1,.196,.224,.196
D. CanzoneRF,5,1,1,1,1,0,0,.208,.282,.403,bC. JoePH,1,0,0,0,0,0,0,.233,.313,.367
J. Rojas3B,4,2,2,1,1,1,1,.233,.314,.354,M. TaylorCF,4,0,0,0,0,0,2,.202,.262,.294
L. RivasSS,4,2,2,1,0,1,0,.225,.311,.275,J. BaeRF,3,0,1,0,0,0,0,.197,.254,.230
team,39,10,13,8,3,3,7,,,,J. Triolo3B,1,0,0,0,0,2,0,.200,.284,.284
,,,,,,,,,,,team,32,3,5,2,1,2,5,,,
C. AbramsSS,4,0,2,0,0,1,1,.248,.322,.442,K. SchwarberDH,4,0,1,0,0,0,0,.251,.378,.480
A. CallRF,4,1,1,1,1,1,1,.356,.434,.552,T. TurnerSS,4,2,2,1,1,0,1,.311,.356,.486
J. WoodLF,3,2,1,1,1,2,1,.284,.373,.458,A. Bohm1B,4,0,1,0,0,0,1,.296,.351,.478
K. RuizC,5,1,1,2,1,0,0,.226,.259,.368,N. CastellanosRF,3,0,1,1,0,1,1,.250,.306,.419
L. Garcia Jr.2B,5,0,2,0,0,0,1,.291,.326,.455,B. Stott2B,4,1,1,1,1,0,1,.234,.311,.352
A. Chaparro1B,4,1,1,0,0,1,0,.286,.375,.429,B. MarshLF,4,1,1,1,1,0,2,.241,.317,.406
J. Tena3B,4,1,2,0,0,0,0,.438,.471,.500,E. Sosa3B,4,0,2,0,0,0,0,.274,.324,.447
I. Vargas3B,0,0,0,0,0,0,0,.250,.302,.328,C. StevensonCF,4,0,0,0,0,0,0,.200,.273,.200
T. BlankenhornDH,3,0,1,1,0,0,1,.129,.156,.161,G. StubbsC,4,0,1,0,0,0,0,.193,.288,.237
aJ. YepezPH-DH,1,0,0,0,0,0,0,.285,.338,.431,team,35,4,10,4,3,1,6,,,
J. YoungCF,3,0,0,1,0,0,1,.249,.309,.321,,,,,,,,,,,
team,36,6,11,6,3,5,6,,,,,,,,,,,,,,
G. PerdomoSS,5,0,2,0,0,1,1,.278,.338,.364,Y. Diaz1B,0,0,0,0,0,0,0,.273,.329,.396
C. CarrollRF,5,3,2,2,1,0,1,.221,.309,.393,C. MorelPR-2B,4,2,2,0,0,1,1,.148,.257,.262
L. Gurriel Jr.LF,6,0,2,0,0,0,1,.269,.305,.408,B. LoweDH,4,2,2,2,1,1,1,.256,.341,.516
J. Bell1B,4,0,0,0,0,1,1,.234,.300,.516,J. Caballero2B-3B,4,1,1,2,0,1,0,.235,.293,.369
B. Alexander2B,1,0,0,0,0,0,1,.247,.321,.343,J. LoweRF,4,0,1,0,0,0,2,.240,.299,.412
J. McCarthyCF,3,1,1,1,0,1,0,.310,.382,.450,bJ. SiriPH-CF,2,0,0,0,0,0,1,.196,.267,.370
R. GrichukDH,3,0,0,0,0,0,0,.268,.326,.424,J. Caminero3B-1B,5,0,1,1,0,1,2,.333,.455,.333
aK. MartePH,0,0,0,0,0,0,0,.298,.370,.560,B. RortvedtC,4,0,0,0,0,0,1,.247,.337,.335
bJ. PedersonPH-DH,1,1,1,1,0,1,0,.289,.398,.547,cA. JacksonPH-C,2,2,0,0,0,0,1,.129,.199,.250
E. Suarez3B,5,0,0,0,0,0,2,.234,.308,.426,J. DeLucaCF-RF,4,1,1,0,0,1,0,.179,.251,.288
A. Del CastilloC,5,1,1,3,1,0,2,.310,.375,.586,T. WallsSS,4,0,1,1,0,2,0,.181,.303,.246
K. Newman2B-1B,5,1,1,0,0,0,3,.281,.314,.382,K. MisnerLF,2,0,0,0,0,0,1,.000,.000,.000
team,43,7,10,7,2,4,12,,,,aD. CarlsonPH-LF,4,0,2,1,0,0,0,.293,.383,.537
,,,,,,,,,,,team,43,8,11,7,1,7,10,,,
M. Garcia3B,5,2,1,0,0,0,2,.237,.284,.342,J. India2B,4,0,1,1,0,1,0,.252,.357,.398
B. Witt Jr.SS,4,1,1,1,0,1,0,.350,.400,.617,E. De La CruzSS,3,0,0,0,0,1,1,.259,.342,.484
V. PasquantinoDH,4,0,2,3,0,0,0,.266,.319,.455,S. Steer1B-LF,4,0,1,0,0,0,1,.233,.322,.425
S. Perez1B,4,0,0,1,0,0,1,.276,.335,.470,T. FriedlCF,4,0,1,0,0,0,2,.225,.314,.402
H. RenfroeRF,4,0,1,0,0,0,0,.230,.303,.388,J. CandelarioDH,3,0,1,0,0,0,1,.227,.281,.433
F. FerminC,4,1,1,0,0,0,1,.303,.354,.422,J. FraleyRF,2,0,0,0,0,0,2,.274,.325,.368
M. Massey2B,4,0,3,0,0,0,0,.266,.289,.468,aS. FairchildPH-RF,2,0,0,0,0,0,2,.215,.286,.371
A. FrazierPR-2B,0,1,0,0,0,0,0,.210,.290,.294,S. Espinal3B,4,1,3,0,0,0,0,.253,.296,.384
G. HampsonCF-LF,3,0,0,0,0,0,3,.240,.281,.320,W. BensonLF,2,0,0,0,0,0,1,.192,.275,.384
aM. MelendezPH-LF,1,0,1,1,0,0,0,.205,.265,.407,bT. FrancePH-1B,1,0,0,0,0,1,0,.260,.302,.500
D. BlancoLF,3,2,2,1,1,0,1,.257,.295,.400,L. MaileC,3,0,0,0,0,1,2,.162,.266,.243
K. IsbelCF,1,1,1,1,0,0,0,.234,.290,.383,team,32,1,7,1,0,4,12,,,
team,37,8,13,8,1,1,8,,,,,,,,,,,,,,
N. LopezSS,4,0,1,0,0,0,2,.242,.308,.291,J. AltuveDH,3,1,2,1,1,1,0,.301,.353,.442
L. Robert Jr.CF,4,0,0,0,0,0,3,.209,.268,.414,J. PenaSS,3,0,1,0,0,1,0,.277,.323,.402
A. BenintendiDH-LF,4,0,1,0,0,0,1,.216,.269,.366,Y. DiazC,4,1,2,1,1,0,0,.298,.324,.450
A. Vaughn1B,2,0,0,0,0,1,2,.242,.299,.402,J. MeyersCF,3,0,0,0,0,1,0,.231,.295,.392
K. LeeC,3,0,0,0,0,0,1,.214,.248,.361,S. Whitcomb3B,4,0,0,0,0,0,3,.286,.375,.429
M. Vargas3B,3,0,0,0,0,0,0,.102,.228,.184,Z. Dezenzo1B,3,0,0,0,0,0,2,.161,.212,.290
L. Sosa2B,3,0,1,0,0,0,0,.215,.252,.305,M. Dubon2B,2,0,0,0,0,1,1,.253,.285,.364
D. FletcherRF,3,0,0,0,0,0,2,.209,.275,.255,C. McCormickLF,2,0,0,0,0,1,0,.193,.262,.285
C. JulksLF,2,0,0,0,0,0,1,.225,.296,.349,P. LeonRF,3,0,0,0,0,0,1,.100,.143,.100
aG. SheetsPH,1,0,0,0,0,0,1,.234,.310,.375,team,27,2,5,2,2,5,7,,,
J. BrebbiaP,0,0,0,0,0,0,0,.000,.000,.000,,,,,,,,,,,
team,29,0,3,0,0,1,13,,,,,,,,,,,,,,
S. KwanDH,4,0,1,0,0,0,0,.316,.374,.467,B. Turang2B,3,1,2,0,0,1,1,.258,.321,.365
W. BrennanLF,4,0,1,0,0,0,0,.250,.300,.388,J. ChourioLF,3,0,0,0,0,0,0,.270,.316,.437
J. Ramirez3B,4,0,0,0,0,0,1,.277,.331,.539,W. ContrerasDH,4,0,0,0,0,0,0,.282,.355,.464
J. Naylor1B,4,0,0,0,0,0,1,.245,.323,.478,W. AdamesSS,3,0,1,1,0,0,2,.253,.333,.452
L. ThomasCF,3,0,0,0,0,0,2,.113,.217,.151,G. MitchellCF,3,0,1,0,0,0,0,.243,.345,.369
A. Gimenez2B,3,0,0,0,0,0,0,.255,.302,.334,R. Hoskins1B,3,0,0,0,0,0,1,.223,.306,.431
J. NoelRF,1,0,0,0,0,0,0,.239,.304,.565,S. FrelickRF,2,1,1,0,0,1,0,.259,.333,.329
D. SchneemannSS,2,0,0,0,0,0,0,.210,.296,.384,J. Ortiz3B,3,0,1,0,0,0,1,.248,.345,.401
aT. FreemanPH-SS,1,0,0,0,0,0,1,.213,.305,.330,E. HaaseC,3,0,0,1,0,0,2,.308,.341,.538
B. NaylorC,2,0,0,0,0,0,1,.200,.261,.352,team,27,2,6,2,0,2,7,,,
bD. FryPH,1,0,0,0,0,0,0,.266,.365,.446,,,,,,,,,,,
A. HedgesC,0,0,0,0,0,0,0,.158,.209,.218,,,,,,,,,,,
team,29,0,2,0,0,0,6,,,,,,,,,,,,,,
S. OhtaniDH,5,1,1,1,1,0,2,.290,.377,.613,M. WinnSS,4,0,0,0,0,0,1,.274,.324,.419
M. BettsRF,4,1,2,0,0,1,0,.309,.403,.498,W. ContrerasDH-C,3,0,0,0,0,1,1,.261,.375,.475
G. Lux2B,5,0,3,0,0,0,1,.253,.311,.385,T. PhamLF,2,0,0,0,0,0,0,.245,.327,.469
T. HernándezLF,3,0,0,0,0,1,2,.265,.330,.490,aA. BurlesonPH-LF,2,0,0,0,0,0,1,.277,.309,.463
M. Rojas3B,4,0,3,1,0,0,0,.286,.329,.410,N. Arenado3B,4,0,1,0,0,0,0,.268,.322,.394
K. KiermaierCF,4,0,0,0,0,0,2,.226,.273,.355,P. Goldschmidt1B,3,0,1,0,0,0,0,.230,.290,.391
E. Hernández1B,3,0,0,0,0,1,1,.211,.274,.329,B. Donovan2B,3,0,1,0,0,0,0,.270,.336,.394
A. BarnesC,3,0,0,0,0,1,0,.241,.318,.284,J. WalkerRF,3,0,0,0,0,0,0,.145,.228,.232
N. AhmedSS,4,0,0,0,0,0,1,.229,.245,.292,P. PagesC,2,0,1,0,0,0,0,.250,.299,.364
team,35,2,9,2,1,4,9,,,,bL. NootbaarPH,1,1,1,1,1,0,0,.231,.322,.385
,,,,,,,,,,,J. KingP,0,0,0,0,0,0,0,.000,.000,.000
,,,,,,,,,,,V. Scott IICF,3,0,1,0,0,0,0,.121,.152,.202
,,,,,,,,,,,team,30,1,6,1,1,1,3,,,
G. SpringerRF,5,0,2,0,0,0,1,.221,.301,.372,I. HappLF,3,0,0,0,0,1,1,.232,.338,.454
E. ClementSS,5,0,0,0,0,0,2,.268,.287,.405,M. Busch1B,3,0,1,0,0,0,1,.258,.345,.455
V. Guerrero Jr.1B,3,0,0,0,0,1,1,.317,.389,.548,aI. ParedesPH,1,0,0,0,0,0,1,.153,.250,.305
A. KirkDH,4,0,2,0,0,0,0,.241,.313,.325,D. Bote3B,0,0,0,0,0,0,0,.318,.348,.409
S. BerroaPR-DH,0,0,0,0,0,0,0,.154,.313,.192,S. SuzukiDH,4,0,1,0,0,0,2,.263,.335,.466
S. Horwitz2B,4,0,1,0,0,0,0,.260,.351,.399,C. BellingerRF-1B,4,0,1,0,0,0,0,.273,.333,.426
W. Wagner2B,0,0,0,0,0,0,0,.421,.450,.579,N. Hoerner2B,4,0,1,0,0,0,1,.254,.323,.347
A. Barger3B,4,0,0,0,0,0,3,.174,.211,.321,D. SwansonSS,4,0,0,0,0,0,2,.229,.297,.352
D. SchneiderLF,3,0,0,0,0,1,1,.202,.296,.352,P. Crow-ArmstrongCF,3,0,0,0,0,0,0,.210,.255,.354
J. LoperfidoCF,4,1,2,1,1,0,0,.170,.204,.277,P. Wisdom3B,2,0,0,0,0,0,0,.198,.263,.421
B. ServenC,3,0,1,0,0,1,1,.158,.256,.158,bM. TauchmanPH-RF,1,0,0,0,0,0,0,.245,.343,.366
team,35,1,8,1,1,3,9,,,,M. AmayaC,3,0,0,0,0,0,0,.215,.273,.318
,,,,,,,,,,,team,32,0,4,0,0,1,8,,,
W. CastroSS,5,1,1,0,0,0,1,.258,.337,.408,M. Semien2B,5,1,3,1,0,0,1,.245,.314,.406
J. Miranda3B,5,1,1,0,0,0,0,.306,.346,.492,C. SeagerSS,5,1,1,1,0,0,1,.271,.351,.492
T. LarnachDH,4,1,2,1,0,0,1,.246,.320,.427,J. Smith3B,4,0,1,0,0,1,1,.268,.358,.421
cC. VazquezPH-DH,1,0,0,0,0,0,1,.227,.255,.360,A. GarcíaRF,5,2,2,2,1,0,0,.227,.290,.410
R. JeffersC,3,1,2,3,1,1,1,.231,.311,.464,N. Lowe1B,3,0,1,0,0,1,2,.256,.353,.378
M. WallnerLF,3,0,0,0,0,0,0,.255,.385,.555,J. JungDH,5,1,2,1,1,0,1,.274,.295,.476
C. Santana1B,3,1,1,1,1,1,0,.241,.330,.432,W. LangfordLF,3,0,1,0,0,1,0,.242,.311,.367
M. MargotCF,2,0,0,0,0,0,0,.239,.293,.340,T. JankowskiLF,0,0,0,0,0,0,0,.200,.259,.240
aR. LewisPH,1,0,0,0,0,0,1,.273,.350,.615,C. KellyC,4,0,0,0,0,0,1,.306,.342,.444
A. MartinCF,0,0,0,0,0,0,0,.241,.309,.333,L. TaverasCF,4,1,1,0,0,0,0,.234,.292,.357
M. KeplerRF,4,0,0,0,0,0,0,.262,.312,.400,team,38,6,12,5,2,3,7,,,
K. Farmer2B,3,0,0,0,0,0,1,.192,.287,.291,,,,,,,,,,,
bE. JulienPH-2B,1,0,0,0,0,0,1,.202,.306,.346,,,,,,,,,,,
team,35,5,7,5,2,2,7,,,,,,,,,,,,,,
L. Arraez1B,5,0,0,0,0,0,0,.307,.332,.380,C. BlackmonDH,4,0,0,0,0,0,1,.253,.324,.395
J. ProfarLF,4,0,0,0,0,1,1,.291,.389,.471,B. Rodgers2B,3,0,0,0,0,0,0,.277,.324,.417
J. Cronenworth2B,3,0,1,0,0,1,0,.248,.321,.407,B. DoyleCF,3,1,1,0,0,1,1,.267,.326,.468
M. Machado3B,4,1,1,1,1,0,1,.271,.322,.449,R. McMahon3B,4,0,0,0,0,0,2,.244,.335,.409
X. BogaertsDH,4,0,1,0,0,0,0,.270,.312,.373,M. Toglia1B,3,1,1,0,0,1,2,.222,.302,.500
J. MerrillCF,4,1,1,0,0,0,0,.290,.322,.483,J. StallingsC,4,0,2,1,0,0,2,.266,.363,.448
D. PeraltaRF,4,0,1,1,0,0,1,.269,.331,.438,S. HilliardRF,3,0,0,1,0,0,1,.253,.310,.467
H. KimSS,1,0,1,0,0,0,0,.233,.330,.370,J. BeckLF,2,1,1,0,0,1,0,.221,.250,.326
T. WadePR-SS,2,0,0,0,0,1,0,.241,.318,.259,A. SchunkSS,2,0,1,1,0,1,0,.174,.224,.239
K. HigashiokaC,3,0,1,0,0,0,2,.223,.271,.503,team,28,3,6,3,0,4,9,,,
aD. SolanoPH,0,0,0,0,0,1,0,.309,.360,.426,,,,,,,,,,,
B. JohnsonPR,0,0,0,0,0,0,0,.222,.300,.259,,,,,,,,,,,
team,34,2,7,2,1,4,5,,,,,,,,,,,,,,
M. Harris IICF,3,1,0,0,0,2,1,.252,.298,.365,T. WardLF,4,0,0,0,0,0,2,.236,.311,.395
A. Riley3B,0,0,0,0,0,0,0,.256,.322,.461,Z. NetoSS,4,0,0,0,0,0,3,.261,.325,.454
L. Williams3B,3,0,1,0,0,0,1,.118,.211,.118,N. Schanuel1B,4,0,1,0,0,0,1,.249,.342,.371
M. OzunaDH,3,1,2,0,0,1,0,.309,.381,.592,N. KavadasDH,2,0,0,0,0,0,2,.000,.167,.000
