away_hitters,away_AB,away_R,away_H,away_RBI,away_HR,away_BB,away_K,away_AVG,away_OBP,away_SLG,home_hitters,home_AB,home_R,home_H,home_RBI,home_HR,home_BB,home_K,home_AVG,home_OBP,home_SLG
P. PagesC,4.0,0.0,0.0,1.0,0.0,0.0,2.0,0.235,0.275,0.373,E. Sosa2B,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.34,0.385,0.426
J. WalkerRF,4.0,0.0,0.0,0.0,0.0,0.0,2.0,0.18,0.252,0.246,aB. StottPH-2B,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.259,0.327,0.385
J. BarreroCF,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.188,0.235,0.438,W. WilsonLF,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.25,0.25,0.5
V. Scott IICF,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.288,0.355,0.4,bM. KeplerPH-LF,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.229,0.315,0.405
team,32.0,3.0,5.0,3.0,2.0,3.0,10.0,,,,J. RojasCF,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.276,0.321,0.368
,,,,,,,,,,,cB. MarshPH-CF,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.186,0.279,0.288
,,,,,,,,,,,team,36.0,2.0,9.0,2.0,0.0,1.0,8.0,,,
K. Hayes3B,4.0,0.0,1.0,1.0,0.0,1.0,0.0,0.253,0.304,0.307,F. LindorSS,5.0,1.0,3.0,0.0,0.0,0.0,1.0,0.31,0.374,0.512
B. ReynoldsRF,5.0,0.0,0.0,1.0,0.0,0.0,1.0,0.204,0.266,0.323,J. SotoRF,4.0,0.0,1.0,1.0,0.0,1.0,1.0,0.252,0.372,0.465
A. McCutchenLF,3.0,0.0,1.0,0.0,0.0,1.0,0.0,0.254,0.35,0.39,P. Alonso1B,4.0,0.0,1.0,2.0,0.0,0.0,1.0,0.318,0.428,0.604
J. BartDH,3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.292,0.414,0.377,B. NimmoLF,4.0,1.0,1.0,0.0,0.0,0.0,2.0,0.225,0.287,0.43
M. Gorski1B,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.206,0.206,0.353,M. VientosDH,4.0,0.0,2.0,0.0,0.0,0.0,1.0,0.243,0.314,0.407
aA. FrazierPH-2B,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.228,0.294,0.307,J. McNeilCF-2B,2.0,0.0,1.0,1.0,0.0,2.0,0.0,0.244,0.333,0.512
I. Kiner-FalefaSS,4.0,1.0,2.0,1.0,1.0,0.0,0.0,0.288,0.339,0.365,F. AlvarezC,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.298,0.377,0.383
A. CanarioCF,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.167,0.25,0.315,B. Baty3B,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.221,0.254,0.471
J. BaePR-CF,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,aT. TaylorPH-CF,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.239,0.291,0.358
J. Triolo2B-1B,3.0,1.0,1.0,0.0,0.0,1.0,1.0,0.157,0.231,0.257,L. Acuna2B-3B,4.0,1.0,1.0,0.0,0.0,0.0,1.0,0.279,0.333,0.337
H. DavisC,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.118,0.189,0.206,team,33.0,4.0,10.0,4.0,0.0,4.0,8.0,,,
team,33.0,3.0,6.0,3.0,1.0,4.0,8.0,,,,,,,,,,,,,,
C. AbramsSS,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.304,0.362,0.504,A. VerdugoLF,5.0,0.0,2.0,1.0,0.0,0.0,0.0,0.25,0.305,0.341
J. WoodLF,4.0,1.0,1.0,1.0,1.0,0.0,1.0,0.273,0.371,0.54,A. Riley3B,3.0,1.0,1.0,0.0,0.0,1.0,0.0,0.284,0.331,0.467
N. Lowe1B,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.236,0.314,0.414,M. Olson1B,4.0,1.0,1.0,0.0,0.0,0.0,1.0,0.224,0.354,0.408
K. RuizC,4.0,1.0,2.0,0.0,0.0,0.0,1.0,0.299,0.347,0.381,M. OzunaDH,3.0,1.0,2.0,2.0,1.0,1.0,1.0,0.271,0.428,0.45
L. Garcia Jr.2B,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.226,0.28,0.338,M. Harris IICF,4.0,0.0,2.0,1.0,0.0,0.0,0.0,0.234,0.256,0.354
N. NunezPR-2B,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.167,0.242,0.2,S. MurphyC,4.0,0.0,1.0,0.0,0.0,0.0,1.0,0.231,0.333,0.505
J. BellDH,4.0,0.0,1.0,0.0,0.0,0.0,1.0,0.138,0.226,0.285,O. Albies2B,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.207,0.264,0.323
D. CrewsRF-CF,3.0,0.0,1.0,1.0,0.0,1.0,1.0,0.186,0.245,0.321,E. WhiteRF,4.0,1.0,1.0,0.0,0.0,0.0,1.0,0.282,0.33,0.494
J. Tena3B,3.0,0.0,1.0,0.0,0.0,1.0,0.0,0.239,0.292,0.328,N. AllenSS,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26,0.313,0.298
J. YoungCF,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.212,0.304,0.253,team,34.0,4.0,10.0,4.0,1.0,2.0,4.0,,,
aA. CallPH-RF,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.312,0.423,0.39,,,,,,,,,,,
team,33.0,3.0,8.0,2.0,1.0,2.0,8.0,,,,,,,,,,,,,,
X. EdwardsSS,4.0,0.0,1.0,0.0,0.0,0.0,1.0,0.259,0.337,0.29,P. Crow-ArmstrongCF,3.0,0.0,0.0,0.0,0.0,1.0,2.0,0.259,0.302,0.525
J. SánchezRF,2.0,0.0,1.0,0.0,0.0,2.0,0.0,0.221,0.315,0.286,K. TuckerRF,4.0,1.0,1.0,1.0,0.0,0.0,0.0,0.268,0.376,0.537
A. RamirezDH,4.0,0.0,0.0,0.0,0.0,0.0,2.0,0.246,0.288,0.536,S. SuzukiLF,3.0,1.0,1.0,2.0,1.0,1.0,1.0,0.245,0.306,0.51
K. StowersLF,3.0,0.0,1.0,0.0,0.0,1.0,2.0,0.288,0.368,0.492,M. Busch1B,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.254,0.351,0.485
M. Mervis1B,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.191,0.28,0.436,C. KellyDH,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.303,0.443,0.671
aE. WagamanPH,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.237,0.286,0.382,N. Hoerner2B,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.28,0.317,0.347
R. Simon2B,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.226,0.294,0.29,D. SwansonSS,4.0,1.0,2.0,2.0,1.0,0.0,0.0,0.248,0.303,0.472
bC. NorbyPH,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.257,0.304,0.365,M. AmayaC,3.0,1.0,3.0,0.0,0.0,0.0,0.0,0.286,0.309,0.506
D. HillCF,4.0,1.0,1.0,2.0,1.0,0.0,2.0,0.174,0.24,0.348,J. Berti3B,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.232,0.293,0.261
L. HicksC,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.257,0.338,0.429,N. Lopez3B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.083,0.313,0.083
G. Pauley3B,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.209,0.26,0.284,team,31.0,5.0,8.0,5.0,2.0,3.0,4.0,,,
team,31.0,2.0,7.0,2.0,1.0,3.0,8.0,,,,,,,,,,,,,,
B. DoyleCF,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.222,0.272,0.349,E. CarterCF,3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.24,0.269,0.36
J. BeckLF,3.0,0.0,0.0,0.0,0.0,1.0,2.0,0.265,0.327,0.539,W. LangfordLF,4.0,1.0,1.0,2.0,1.0,0.0,1.0,0.254,0.343,0.483
R. McMahon3B,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.212,0.335,0.394,J. PedersonDH,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.127,0.239,0.225
H. GoodmanC,4.0,1.0,2.0,0.0,0.0,0.0,1.0,0.294,0.35,0.497,A. GarcíaRF,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.221,0.269,0.379
M. Toglia1B,4.0,0.0,1.0,0.0,0.0,0.0,1.0,0.206,0.274,0.362,M. Semien2B,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.176,0.257,0.243
O. MillerPR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.182,0.308,0.182,J. Jung3B,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.267,0.302,0.433
M. MoniakRF,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.223,0.279,0.411,J. Burger1B,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.194,0.234,0.33
aS. BouchardPH-RF,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.164,0.25,0.246,T. BarnhartC,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.333,0.455,0.333
N. MartiniDH,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.256,0.326,0.295,E. DuranSS,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.13,0.16,0.174
bK. FarmerPH-DH,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.239,0.276,0.33,team,26.0,2.0,3.0,2.0,1.0,3.0,8.0,,,
A. Amador2B,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.145,0.217,0.273,,,,,,,,,,,
A. TrejoSS,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.184,0.2,0.237,,,,,,,,,,,
team,31.0,1.0,6.0,1.0,0.0,3.0,7.0,,,,,,,,,,,,,,
J. India3B,5.0,1.0,3.0,2.0,0.0,0.0,0.0,0.236,0.333,0.311,J. PenaSS,4.0,0.0,2.0,1.0,0.0,0.0,0.0,0.292,0.347,0.435
B. Witt Jr.DH,4.0,1.0,2.0,2.0,0.0,0.0,0.0,0.319,0.386,0.524,J. Altuve2B,5.0,0.0,2.0,0.0,0.0,0.0,2.0,0.263,0.311,0.375
V. Pasquantino1B,5.0,0.0,2.0,1.0,0.0,0.0,0.0,0.223,0.27,0.373,I. Paredes3B,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.259,0.38,0.399
S. PerezC,5.0,0.0,0.0,0.0,0.0,0.0,3.0,0.232,0.273,0.355,C. Walker1B,5.0,0.0,0.0,0.0,0.0,0.0,3.0,0.218,0.293,0.361
M. GarciaSS,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.295,0.361,0.456,Y. DiazC,5.0,1.0,2.0,0.0,0.0,0.0,0.0,0.244,0.271,0.393
M. Massey2B,4.0,2.0,1.0,1.0,1.0,1.0,0.0,0.213,0.234,0.294,V. CaratiniDH,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.259,0.368,0.414
C. BiggioLF,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.179,0.313,0.232,J. MeyersCF,4.0,2.0,2.0,1.0,0.0,0.0,0.0,0.298,0.362,0.421
D. WatersRF,4.0,1.0,1.0,1.0,0.0,0.0,0.0,0.271,0.314,0.385,Z. DezenzoLF,4.0,1.0,1.0,1.0,0.0,0.0,2.0,0.254,0.324,0.388
K. IsbelCF,3.0,1.0,2.0,0.0,0.0,1.0,0.0,0.28,0.288,0.44,C. SmithRF,3.0,0.0,1.0,1.0,0.0,1.0,0.0,0.221,0.321,0.358
team,38.0,7.0,11.0,7.0,1.0,3.0,4.0,,,,team,36.0,5.0,11.0,4.0,0.0,3.0,7.0,,,
Z. NetoSS,4.0,2.0,2.0,2.0,1.0,1.0,1.0,0.279,0.333,0.512,F. Tatis Jr.RF,5.0,1.0,1.0,1.0,1.0,0.0,1.0,0.316,0.382,0.559
N. Schanuel1B,4.0,1.0,0.0,1.0,0.0,1.0,1.0,0.25,0.338,0.356,L. Arraez1B,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.288,0.327,0.41
Y. Moncada3B,3.0,2.0,1.0,1.0,0.0,2.0,1.0,0.244,0.393,0.511,M. Machado3B,3.0,1.0,2.0,0.0,0.0,1.0,0.0,0.331,0.394,0.486
J. SolerRF,3.0,0.0,0.0,0.0,0.0,2.0,3.0,0.228,0.305,0.419,J. MerrillCF,4.0,2.0,3.0,1.0,0.0,0.0,0.0,0.467,0.492,0.767
K. JansenP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,X. BogaertsSS,3.0,0.0,0.0,1.0,0.0,0.0,1.0,0.239,0.323,0.348
T. WardDH-LF,5.0,1.0,2.0,4.0,1.0,0.0,1.0,0.19,0.232,0.405,G. SheetsDH,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.302,0.354,0.491
T. d'ArnaudC,5.0,0.0,0.0,0.0,0.0,0.0,3.0,0.185,0.228,0.259,E. DiazC,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.25,0.326,0.4
M. LugoLF-CF,4.0,0.0,0.0,0.0,0.0,0.0,2.0,0.222,0.222,0.778,J. Cronenworth2B,3.0,0.0,0.0,0.0,0.0,1.0,2.0,0.25,0.413,0.479
K. ParisCF,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.202,0.275,0.413,B. LockridgeLF,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.234,0.294,0.319
aL. RengifoPH-2B,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.214,0.254,0.286,aT. WadePH,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.268,0.369,0.321
Tim Anderson2B,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.206,0.26,0.235,team,34.0,5.0,9.0,3.0,1.0,2.0,6.0,,,
bL. O'HoppePH,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.264,0.302,0.496,,,,,,,,,,,
J. AdellPR-RF,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.194,0.23,0.37,,,,,,,,,,,
team,34.0,9.0,7.0,8.0,2.0,7.0,16.0,,,,,,,,,,,,,,
T. GrishamCF,6.0,2.0,3.0,2.0,2.0,0.0,2.0,0.288,0.373,0.663,J.P. CrawfordSS,4.0,0.0,0.0,0.0,0.0,0.0,3.0,0.274,0.384,0.37
A. JudgeRF,3.0,1.0,2.0,1.0,0.0,2.0,0.0,0.414,0.5,0.783,J. PolancoDH,3.0,1.0,1.0,1.0,1.0,0.0,1.0,0.327,0.372,0.673
B. RiceDH,6.0,1.0,1.0,0.0,0.0,0.0,2.0,0.256,0.36,0.558,aM. GarverPH-DH,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.203,0.365,0.271
P. Goldschmidt1B,5.0,2.0,2.0,1.0,0.0,0.0,1.0,0.35,0.398,0.497,J. RodriguezCF,4.0,1.0,1.0,1.0,1.0,0.0,1.0,0.228,0.317,0.407
C. BellingerLF,4.0,2.0,2.0,1.0,0.0,1.0,2.0,0.23,0.303,0.385,C. RaleighC,4.0,1.0,1.0,2.0,1.0,0.0,0.0,0.241,0.368,0.559
A. VolpeSS,3.0,1.0,2.0,2.0,1.0,2.0,0.0,0.245,0.335,0.442,R. ArozarenaLF,3.0,1.0,2.0,0.0,0.0,1.0,0.0,0.246,0.392,0.433
A. WellsC,4.0,1.0,1.0,4.0,1.0,0.0,1.0,0.215,0.281,0.479,R. Tellez1B,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.193,0.25,0.432
O. Cabrera3B,4.0,1.0,1.0,0.0,0.0,1.0,0.0,0.243,0.322,0.308,L. TaverasRF,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.176,0.167,0.235
J. Vivas2B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.158,0.304,0.211,D. Moore2B,3.0,0.0,1.0,1.0,0.0,0.0,1.0,0.284,0.33,0.545
O. Peraza2B-3B,4.0,0.0,1.0,0.0,0.0,0.0,1.0,0.204,0.278,0.388,bM. MastrobuoniPH,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.222,0.296,0.264
team,39.0,11.0,15.0,11.0,4.0,6.0,9.0,,,,B. Williamson3B,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.244,0.27,0.326
,,,,,,,,,,,cL. RivasPH,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.333,0.462,0.357
,,,,,,,,,,,team,32.0,5.0,6.0,5.0,3.0,3.0,10.0,,,
C. CarrollRF,3.0,2.0,2.0,2.0,2.0,1.0,0.0,0.282,0.356,0.609,M. YastrzemskiRF,3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.269,0.371,0.438
K. Marte2B,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.263,0.382,0.491,M. Chapman3B,4.0,0.0,0.0,0.0,0.0,0.0,2.0,0.219,0.352,0.425
P. SmithDH,4.0,0.0,0.0,0.0,0.0,0.0,3.0,0.301,0.433,0.515,H. RamosLF,4.0,0.0,3.0,0.0,0.0,0.0,0.0,0.29,0.356,0.49
J. Naylor1B,4.0,0.0,1.0,0.0,0.0,0.0,1.0,0.292,0.366,0.442,J. LeeCF,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.285,0.331,0.456
E. Suarez3B,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.292,0.487,W. Flores1B,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.243,0.297,0.403
G. MorenoC,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.25,0.322,0.308,W. AdamesSS,4.0,1.0,1.0,0.0,0.0,0.0,2.0,0.218,0.296,0.339
L. Gurriel Jr.LF,4.0,0.0,2.0,0.0,0.0,0.0,2.0,0.215,0.239,0.423,P. BaileyC,4.0,0.0,1.0,0.0,0.0,0.0,3.0,0.183,0.22,0.257
A. ThomasCF,4.0,0.0,1.0,0.0,0.0,0.0,1.0,0.286,0.325,0.384,L. MatosDH,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.175,0.217,0.368
G. PerdomoSS,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.293,0.394,0.456,C. Koss2B,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.22,0.278,0.22
team,34.0,2.0,9.0,2.0,2.0,1.0,8.0,,,,team,33.0,1.0,8.0,1.0,0.0,1.0,10.0,,,
J. ChourioCF,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.265,0.283,0.47,S. KwanLF,4.0,0.0,2.0,0.0,0.0,0.0,1.0,0.333,0.392,0.461
D. CameronRF,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.118,0.167,0.118,D. Schneemann2B,4.0,0.0,1.0,0.0,0.0,0.0,1.0,0.262,0.34,0.5
bJ. BauersPH,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.278,0.371,0.5,J. Ramirez3B,4.0,2.0,2.0,1.0,1.0,0.0,0.0,0.295,0.359,0.493
W. ContrerasDH,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.224,0.333,0.322,K. ManzardoDH,4.0,0.0,1.0,1.0,0.0,0.0,1.0,0.219,0.313,0.484
C. YelichLF,4.0,0.0,0.0,0.0,0.0,0.0,3.0,0.205,0.301,0.371,N. JonesPR-DH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.152,0.271,0.283
R. Hoskins1B,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27,0.376,0.413,C. Santana1B,2.0,0.0,0.0,0.0,0.0,2.0,1.0,0.22,0.327,0.326
B. Turang2B,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.295,0.367,0.376,B. NaylorC,2.0,0.0,0.0,0.0,0.0,2.0,1.0,0.186,0.292,0.371
E. HaaseC,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.259,0.31,0.519,G. AriasSS,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.263,0.315,0.414
A. Monasterio3B,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,W. BrennanRF,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0
aS. FrelickPH,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.274,0.355,0.363,A. MartinezCF,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.304,0.33,0.413
C. Durbin3B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.194,0.28,0.278,team,28.0,2.0,7.0,2.0,1.0,4.0,7.0,,,
J. OrtizSS,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.173,0.228,0.223,,,,,,,,,,,
team,30.0,0.0,3.0,0.0,0.0,1.0,10.0,,,,,,,,,,,,,,
J. DuranLF,6.0,1.0,2.0,1.0,0.0,0.0,2.0,0.254,0.3,0.381,K. CarpenterDH,3.0,1.0,2.0,0.0,0.0,1.0,1.0,0.296,0.327,0.542
R. DeversDH,6.0,0.0,0.0,0.0,0.0,0.0,3.0,0.274,0.395,0.476,aJ. MalloyPH-DH,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.208,0.366,0.306
A. Bregman3B,6.0,1.0,1.0,1.0,1.0,0.0,2.0,0.304,0.381,0.567,G. Torres2B,5.0,0.0,1.0,0.0,0.0,0.0,1.0,0.299,0.368,0.47
K. Campbell2B,5.0,1.0,1.0,2.0,1.0,1.0,1.0,0.254,0.346,0.42,Z. McKinstryRF,5.0,1.0,2.0,0.0,0.0,0.0,2.0,0.284,0.372,0.403
W. AbreuRF,6.0,0.0,2.0,0.0,0.0,0.0,2.0,0.281,0.375,0.555,R. GreeneLF,5.0,0.0,1.0,1.0,0.0,0.0,0.0,0.261,0.316,0.466
N. Sogard1B,5.0,2.0,2.0,0.0,0.0,0.0,1.0,0.214,0.267,0.286,S. Torkelson1B,3.0,2.0,1.0,1.0,1.0,2.0,0.0,0.24,0.344,0.526
C. NarvaezC,5.0,1.0,3.0,1.0,0.0,0.0,2.0,0.26,0.313,0.433,T. SweeneySS,5.0,0.0,1.0,1.0,0.0,0.0,2.0,0.265,0.333,0.39
D. HamiltonSS,4.0,2.0,2.0,2.0,1.0,0.0,1.0,0.204,0.246,0.333,D. DinglerC,5.0,1.0,0.0,0.0,0.0,0.0,3.0,0.27,0.294,0.443
C. RafaelaCF,4.0,1.0,1.0,2.0,0.0,1.0,1.0,0.242,0.299,0.371,J. Jung3B,4.0,2.0,1.0,0.0,0.0,0.0,2.0,0.111,0.245,0.111
team,47.0,9.0,14.0,9.0,3.0,2.0,15.0,,,,J. BaezCF,4.0,3.0,2.0,6.0,2.0,1.0,2.0,0.319,0.357,0.513
,,,,,,,,,,,team,40.0,10.0,11.0,9.0,3.0,4.0,13.0,,,
C. MeidrothSS,5.0,1.0,1.0,1.0,0.0,0.0,1.0,0.242,0.333,0.273,T. FriedlCF,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.274,0.359,0.382
M. Vargas3B,5.0,2.0,2.0,3.0,1.0,0.0,0.0,0.221,0.314,0.35,W. BensonCF,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.167,0.231,0.25
E. QueroC,4.0,0.0,3.0,1.0,0.0,1.0,0.0,0.303,0.403,0.348,S. Espinal3B,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.284,0.345,0.339
L. Robert Jr.CF,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.179,0.284,0.313,E. De La CruzSS,4.0,1.0,2.0,1.0,1.0,0.0,0.0,0.25,0.324,0.405
A. VaughnDH,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.192,0.226,0.333,A. HaysLF,4.0,0.0,0.0,0.0,0.0,0.0,2.0,0.308,0.366,0.585
L. Sosa2B,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.266,0.286,0.35,T. StephensonC,4.0,0.0,0.0,0.0,0.0,0.0,2.0,0.206,0.325,0.382
B. BaldwinPR-LF,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.224,0.258,0.345,S. Steer1B,4.0,0.0,1.0,0.0,0.0,0.0,2.0,0.19,0.265,0.299
T. Elko1B,4.0,0.0,0.0,0.0,0.0,0.0,2.0,0.1,0.1,0.4,G. LuxDH,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.276,0.37,0.381
J. RojasLF-2B,4.0,0.0,0.0,0.0,0.0,0.0,3.0,0.167,0.286,0.167,aJ. TrevinoPH,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.307,0.34,0.523
M. TaylorRF,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.193,0.256,0.325,M. McLain2B,4.0,0.0,1.0,0.0,0.0,0.0,2.0,0.168,0.297,0.304
aM. ThaissPH,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.224,0.398,0.328,C. JoeRF,4.0,0.0,1.0,0.0,0.0,0.0,2.0,0.375,0.444,0.5
J. PalaciosPR-RF,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2,0.325,0.262,team,34.0,1.0,6.0,1.0,1.0,1.0,12.0,,,
team,38.0,5.0,9.0,5.0,1.0,2.0,10.0,,,,,,,,,,,,,,
C. SimpsonLF,5.0,2.0,2.0,1.0,0.0,0.0,0.0,0.269,0.301,0.321,B. BichetteSS,4.0,2.0,2.0,3.0,1.0,1.0,0.0,0.286,0.337,0.411
B. LoweDH,4.0,2.0,2.0,2.0,0.0,1.0,1.0,0.199,0.255,0.312,V. Guerrero Jr.1B,4.0,1.0,1.0,1.0,0.0,1.0,1.0,0.284,0.379,0.413
J. Caminero3B,5.0,1.0,1.0,4.0,1.0,0.0,1.0,0.247,0.275,0.447,A. SantanderDH,4.0,0.0,0.0,0.0,0.0,1.0,3.0,0.19,0.273,0.327
J. Aranda1B,4.0,1.0,1.0,2.0,1.0,1.0,1.0,0.339,0.428,0.568,G. SpringerRF,3.0,1.0,0.0,0.0,0.0,2.0,1.0,0.289,0.404,0.504
K. MisnerCF,5.0,1.0,1.0,0.0,0.0,0.0,3.0,0.257,0.308,0.422,D. VarshoCF,5.0,2.0,2.0,4.0,2.0,0.0,2.0,0.222,0.268,0.667
J. Caballero2B,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.235,0.32,0.341,E. Clement2B,4.0,1.0,2.0,1.0,1.0,0.0,1.0,0.275,0.302,0.367
T. WallsSS,3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.2,0.293,0.25,A. Barger3B,4.0,0.0,0.0,0.0,0.0,0.0,2.0,0.224,0.286,0.379
T. JankowskiRF,3.0,1.0,0.0,0.0,0.0,1.0,1.0,0.286,0.323,0.357,T. HeinemanC,4.0,1.0,2.0,0.0,0.0,0.0,1.0,0.395,0.4,0.558
D. JansenC,3.0,2.0,2.0,1.0,1.0,0.0,0.0,0.179,0.33,0.274,N. LukesLF,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27,0.373,0.397
C. MorelPR,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.223,0.31,0.369,aM. StrawPH-LF,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.29,0.319,0.391
B. RortvedtC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.089,0.196,0.111,team,36.0,9.0,10.0,9.0,4.0,5.0,11.0,,,
team,36.0,11.0,10.0,10.0,3.0,4.0,8.0,,,,,,,,,,,,,,
